PlayDate,AP,N01,N02,N03,N04,N05,N06,N07,N08,N09,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
2019-12-24,A,2,3,8,11,17,18,21,26,28,30,33,36,37,42,43,44,52,53,65,66
2019-12-23,P,3,16,22,23,25,28,29,30,32,35,37,42,44,48,49,55,57,64,67,69
2019-12-23,A,2,4,10,14,15,21,22,23,24,25,31,36,37,44,48,60,61,63,65,69
2019-12-22,P,1,4,7,15,16,17,19,24,26,28,34,39,46,50,52,53,59,62,65,67
2019-12-22,A,1,9,11,14,21,23,27,28,30,31,37,38,44,46,48,51,52,61,63,65
2019-12-21,P,5,6,20,21,22,24,26,30,35,37,39,45,48,58,61,62,63,64,66,68
2019-12-21,A,3,4,17,18,19,27,32,33,34,38,42,49,51,55,59,63,64,65,66,70
2019-12-20,P,2,14,15,20,28,29,31,36,38,40,41,42,44,47,51,52,55,58,66,68
2019-12-20,A,1,13,15,16,24,26,27,28,30,33,34,39,46,54,58,59,63,65,69,70
2019-12-19,P,2,7,15,17,19,22,25,28,29,33,34,44,47,48,49,52,54,58,65,66
2019-12-19,A,6,8,9,11,14,15,18,27,33,35,45,48,49,51,52,57,59,60,64,70
2019-12-18,P,3,6,8,10,17,19,21,22,27,29,36,40,42,52,56,58,62,66,67,68
2019-12-18,A,3,6,10,11,14,24,26,27,29,31,35,40,41,49,54,56,58,61,63,69
2019-12-17,P,7,12,13,16,21,22,31,36,37,44,50,51,58,60,62,65,66,67,68,69
2019-12-17,A,2,7,8,9,13,18,22,23,28,33,39,52,55,58,59,60,62,66,68,70
2019-12-16,P,1,3,7,8,12,16,24,29,34,38,43,44,46,50,52,56,60,64,66,69
2019-12-16,A,3,7,15,19,27,28,29,32,35,38,39,41,43,44,48,58,60,62,67,70
2019-12-15,P,1,7,11,13,15,16,17,22,25,32,33,35,38,39,40,59,61,64,65,67
2019-12-15,A,9,10,14,19,21,23,27,29,37,38,39,44,45,46,51,52,56,58,59,63
2019-12-14,P,4,5,7,10,11,14,16,18,27,30,36,47,51,58,60,62,65,67,69,70
2019-12-10,A,3,5,6,10,14,15,20,21,32,35,39,41,45,49,52,56,57,60,62,67
2019-12-09,P,6,7,8,11,14,15,22,26,27,28,29,30,32,37,44,45,54,56,57,59
2019-12-09,A,1,2,4,8,22,24,25,32,34,41,43,48,49,54,60,61,62,64,69,70
2019-12-08,P,6,7,8,9,12,17,18,25,26,29,32,35,42,46,48,50,54,56,60,70
2019-12-08,A,15,16,18,19,27,29,31,32,33,38,49,55,56,58,62,63,64,65,67,69
2019-12-07,P,2,4,6,8,9,14,20,23,26,29,30,32,34,41,51,52,54,57,63,64
2019-12-07,A,3,8,11,14,15,19,22,27,29,30,33,35,36,42,43,50,58,61,62,63
2019-12-06,P,2,11,16,18,20,24,32,35,38,45,47,49,50,53,56,57,63,65,67,68
2019-12-06,A,9,12,13,16,17,18,19,31,36,38,45,46,53,58,59,60,62,63,64,70
2019-12-05,P,1,4,8,10,13,15,16,18,21,25,27,33,34,36,41,48,55,65,69,70
2019-12-05,A,4,5,7,12,14,19,24,26,29,30,36,37,41,47,49,50,57,58,60,65
2019-12-04,P,5,6,14,15,23,33,34,36,37,38,39,43,46,47,52,54,55,63,67,70
2019-12-04,A,10,11,16,18,20,21,23,35,41,44,45,47,48,49,51,54,58,60,67,70
2019-12-03,P,2,4,7,9,17,18,27,28,32,37,40,41,43,44,45,47,50,57,60,68
2019-12-03,A,4,5,7,9,10,15,26,27,29,32,37,51,54,55,56,57,58,61,66,68
2019-12-02,P,2,3,7,17,31,33,37,45,46,49,50,51,55,56,60,61,64,66,67,70
2019-12-02,A,1,2,8,15,19,22,29,30,31,32,33,35,36,38,42,43,52,54,55,62
2019-12-01,P,1,5,6,8,9,12,13,14,15,22,25,27,33,35,36,42,43,47,53,65
2019-12-01,A,1,2,7,11,12,14,20,21,22,23,32,38,43,45,47,49,56,57,60,67
2019-11-30,P,5,12,14,26,28,31,33,35,38,45,47,48,49,50,53,54,56,63,66,68
2019-11-30,A,1,2,6,8,15,16,20,21,22,23,25,27,34,37,47,53,55,64,65,66
2019-11-29,P,2,3,7,9,12,18,20,29,33,38,39,42,45,47,51,52,63,66,68,70
2019-11-29,A,1,2,5,7,16,17,19,25,28,30,32,40,43,45,46,47,63,65,67,68
2019-11-28,P,2,5,8,12,15,22,24,29,34,36,39,40,43,44,51,52,61,65,66,68
2019-11-28,A,1,4,5,9,11,24,25,26,27,34,35,40,42,46,49,58,59,62,67,68
2019-11-27,P,4,5,16,21,26,27,30,32,37,42,43,48,54,56,59,60,62,64,66,67
2019-11-27,A,4,6,9,14,16,21,24,25,28,30,31,34,39,42,47,48,53,54,60,67
2019-11-26,P,2,3,5,7,15,19,21,29,35,38,43,44,46,49,54,55,61,64,66,67
2019-11-26,A,3,6,8,9,11,14,15,21,29,30,36,37,38,39,44,47,56,59,60,62
2019-11-25,P,4,9,10,15,17,19,22,23,25,31,32,36,43,46,48,50,58,60,61,65
2019-11-25,A,2,3,4,5,6,7,13,17,20,22,23,25,26,27,29,33,46,57,66,67
2019-11-24,P,1,3,11,14,20,28,30,31,35,38,40,42,47,48,51,63,64,65,66,68
2019-11-24,A,1,4,6,10,18,27,28,31,33,35,37,38,44,48,49,50,52,56,59,69
2019-11-23,P,5,6,11,18,20,24,28,30,31,35,37,41,42,49,55,57,63,64,66,69
2019-11-23,A,10,13,17,19,21,22,25,27,29,30,35,36,39,42,43,54,57,60,61,62
2019-11-22,P,1,4,9,11,17,25,30,32,34,36,41,42,44,47,52,54,56,64,67,69
2019-11-22,A,1,5,11,12,16,17,19,20,22,27,36,42,43,49,52,53,61,63,66,68
2019-11-21,P,1,2,5,9,10,18,32,34,35,37,42,43,45,50,56,59,60,61,62,64
2019-11-21,A,8,9,12,14,18,21,22,26,35,36,38,39,46,52,55,56,57,65,69,70
2019-11-20,P,6,7,9,10,19,26,28,29,32,38,39,44,45,50,52,57,58,61,67,70
2019-11-20,A,1,8,9,11,17,21,22,25,26,29,30,31,36,40,45,52,58,64,65,67
2019-11-19,P,3,4,7,9,12,13,15,18,19,20,23,34,37,45,46,47,56,64,67,69
2019-11-19,A,2,6,7,9,15,17,18,26,27,34,43,44,45,47,50,55,57,58,59,63
2019-11-18,P,1,2,3,7,8,10,16,30,33,39,40,41,43,45,46,50,58,62,64,70
2019-11-18,A,2,5,6,13,18,19,24,25,26,29,32,36,40,42,46,55,56,60,65,69
2019-11-17,P,3,15,22,29,31,32,33,38,39,40,44,49,55,57,59,61,62,66,67,68
2019-11-17,A,1,2,11,13,15,20,21,23,24,27,31,33,54,55,56,61,62,66,67,69
2019-11-16,P,1,2,5,6,17,22,25,26,27,30,33,36,45,46,51,52,63,64,66,67
2019-11-16,A,2,7,13,15,22,23,25,26,30,33,42,45,46,51,53,54,56,59,60,70
2019-11-15,P,2,11,16,20,23,25,33,37,41,46,47,51,53,56,57,58,59,60,64,67
2019-11-15,A,1,2,8,10,19,20,25,37,40,41,46,48,50,52,53,57,60,66,68,70
2019-11-14,P,10,11,13,15,21,22,24,28,30,32,36,37,39,42,43,45,53,54,61,62
2019-11-14,A,3,4,10,17,18,23,29,32,37,41,42,47,48,49,53,55,59,60,62,66
2019-11-13,P,4,6,7,10,13,16,19,25,28,37,44,46,47,55,57,58,60,62,64,65
2019-11-13,A,8,10,11,16,19,21,23,28,33,34,35,39,42,47,51,52,54,57,64,68
2019-11-12,P,1,4,5,13,15,18,30,32,40,42,43,47,48,52,54,55,57,58,66,68
2019-11-12,A,1,2,3,14,18,20,26,27,29,30,34,35,48,51,56,60,64,65,67,68
2019-11-11,P,1,2,5,9,12,16,20,21,23,25,30,31,32,37,40,41,51,52,55,63
2019-11-11,A,4,7,9,15,17,18,21,26,28,33,34,37,44,50,53,54,62,64,66,70
2019-11-10,P,4,8,12,13,20,27,33,36,37,40,41,48,51,54,55,56,59,60,65,70
2019-11-10,A,1,5,7,10,17,22,26,28,34,40,44,46,47,49,50,53,57,58,62,68
2019-11-09,P,2,6,7,10,16,19,20,27,30,36,37,39,42,44,52,58,59,63,68,69
2019-11-09,A,8,10,15,18,20,21,22,27,36,47,48,51,53,55,58,60,64,66,67,69
2019-11-08,P,3,5,10,18,20,22,31,32,33,34,36,39,42,43,44,45,48,49,64,67
2019-11-08,A,2,3,5,7,9,10,15,29,31,35,36,46,49,50,51,54,61,63,67,70
2019-11-07,P,5,7,9,12,14,16,18,20,21,32,35,36,46,47,50,56,57,65,67,70
2019-11-07,A,3,7,10,13,16,18,20,23,26,30,32,33,39,44,49,50,54,62,65,69
2019-11-06,P,1,3,6,8,22,25,29,30,33,38,40,48,52,54,56,59,60,65,68,69
2019-11-06,A,5,9,11,15,19,26,27,28,31,32,34,35,37,47,53,54,58,60,67,68
2019-11-05,P,1,4,7,9,10,13,22,23,27,31,32,34,38,39,54,55,57,59,61,64
2019-11-05,A,1,3,5,7,8,9,11,13,16,26,27,34,36,38,45,52,56,59,68,69
2019-11-04,P,2,4,13,14,16,18,19,21,26,29,30,41,48,49,50,55,57,61,65,66
2019-11-04,A,1,4,7,9,14,16,17,21,28,33,35,40,44,45,46,47,53,58,60,65
2019-11-03,P,3,4,8,14,20,24,35,36,39,47,50,53,54,59,61,63,65,67,69,70
2019-11-03,A,1,2,7,9,15,19,23,33,38,39,45,46,52,56,57,59,61,63,64,66
2019-11-02,P,1,6,7,9,11,21,27,29,33,34,36,38,42,46,52,57,59,65,66,67
2019-11-02,A,3,9,10,13,14,18,19,22,23,25,26,29,30,38,47,50,56,58,60,61
2019-11-01,P,1,4,5,10,12,13,14,15,18,20,24,32,33,37,40,43,45,50,57,68
2019-11-01,A,2,5,8,9,10,12,15,20,31,35,41,45,46,56,57,61,62,65,68,70
2019-10-31,P,5,6,7,12,14,15,18,21,24,31,33,34,36,40,43,51,57,58,63,66
2019-10-31,A,10,13,15,21,24,26,28,35,37,38,44,48,59,60,61,62,66,68,69,70
2019-10-30,P,1,6,7,9,10,17,24,25,29,31,35,37,40,42,45,47,59,60,63,68
2019-10-30,A,4,7,10,12,18,20,21,23,25,28,30,31,36,39,44,51,53,54,65,68
2019-10-29,P,4,5,6,7,13,17,19,23,32,33,38,40,42,46,47,48,50,52,63,66
2019-10-29,A,3,7,16,19,26,28,31,33,38,39,40,45,46,54,55,57,60,61,63,66
2019-10-28,P,6,10,12,14,15,19,21,26,31,33,34,36,38,41,42,45,47,57,59,65
2019-10-28,A,9,14,17,20,23,29,32,34,38,39,40,44,45,47,48,49,52,55,61,65
2019-10-27,P,2,5,15,17,22,25,32,34,35,37,38,40,41,42,50,53,56,57,58,63
2019-10-27,A,1,2,3,9,10,12,14,16,21,23,24,26,28,31,36,41,42,52,53,65
2019-10-26,P,1,7,12,15,16,17,23,29,36,39,40,41,49,54,55,56,59,61,64,65
2019-10-26,A,3,13,16,17,21,22,24,26,27,29,35,36,41,42,44,45,48,63,66,68
2019-10-25,P,5,10,14,22,23,29,33,34,36,38,39,41,44,45,47,48,49,51,52,57
2019-10-25,A,2,5,7,11,16,18,24,29,30,32,34,35,39,42,44,45,49,51,67,68
2019-10-24,P,5,7,10,14,16,17,22,23,26,29,35,36,41,45,49,58,59,60,67,68
2019-10-24,A,4,8,9,13,19,24,27,28,31,33,34,37,46,48,54,59,60,62,64,68
2019-10-23,P,3,4,14,20,21,24,25,26,29,31,32,36,41,47,49,56,59,60,67,70
2019-10-23,A,2,6,10,11,17,18,19,21,22,28,33,37,40,47,48,54,57,58,64,66
2019-10-22,P,3,8,12,21,25,27,28,29,35,36,37,39,40,43,47,50,58,61,68,70
2019-10-22,A,2,4,5,9,10,14,18,32,34,36,42,43,46,48,49,55,58,62,66,67
2019-10-21,P,4,8,11,15,17,20,23,24,27,33,42,46,49,50,51,57,61,63,67,69
2019-10-21,A,2,3,5,10,12,14,15,17,22,23,32,33,41,42,45,53,63,65,67,68
2019-10-20,P,2,6,7,13,14,16,17,21,36,38,39,40,43,45,49,53,55,65,66,68
2019-10-20,A,1,2,7,9,11,12,16,20,29,32,36,37,42,46,47,50,54,56,65,68
2019-10-19,P,1,3,4,7,8,11,15,19,27,32,34,36,37,51,54,56,57,58,61,70
2019-10-19,A,4,5,17,18,20,28,33,37,39,41,43,46,47,56,58,59,60,62,68,70
2019-10-18,P,8,10,12,16,22,25,26,27,28,29,32,34,38,40,41,49,53,58,60,70
2019-10-18,A,3,6,7,14,16,18,19,26,27,30,31,32,33,41,45,46,47,52,61,70
2019-10-17,P,2,6,9,11,19,20,23,24,26,27,31,32,33,35,47,49,52,59,68,70
2019-10-17,A,2,3,5,20,24,26,32,38,39,40,41,43,45,46,52,55,56,58,67,68
2019-10-16,P,2,4,6,7,10,15,17,19,27,28,35,39,42,43,54,55,56,61,63,66
2019-10-16,A,4,11,17,19,22,25,36,39,40,41,43,45,47,51,53,54,60,61,64,66
2019-10-15,P,5,6,12,14,16,19,20,23,26,27,30,39,42,50,55,56,61,63,68,69
2019-10-15,A,10,11,15,20,22,24,30,34,36,38,39,40,48,50,53,55,56,61,63,70
2019-10-14,P,1,2,14,16,24,25,30,31,33,36,41,46,47,48,51,52,59,60,63,66
2019-10-14,A,3,5,9,11,13,16,17,22,31,32,33,41,42,43,47,48,53,54,64,68
2019-10-13,P,9,10,22,27,29,33,34,40,42,48,49,51,52,53,54,60,62,65,69,70
2019-10-13,A,1,3,10,30,31,32,34,42,45,47,49,50,52,56,59,60,64,65,66,69
2019-10-12,P,3,4,8,9,13,14,17,22,24,25,31,34,37,40,42,54,55,63,65,69
2019-10-12,A,1,6,8,17,19,21,23,25,31,38,39,40,41,42,50,54,60,62,67,70
2019-10-11,P,7,8,11,14,21,23,25,26,27,32,35,38,39,41,44,47,57,62,68,69
2019-10-11,A,8,9,11,13,14,15,22,27,33,42,46,49,51,52,55,60,61,65,66,67
2019-10-10,P,3,6,10,14,16,20,25,30,32,35,40,41,42,43,45,48,50,61,63,66
2019-10-10,A,1,3,5,11,19,21,22,26,31,34,39,44,49,52,54,58,61,63,65,68
2019-10-09,P,1,4,6,7,18,24,31,34,37,38,43,44,46,48,50,51,53,63,69,70
2019-10-09,A,2,10,12,14,19,20,24,27,32,37,38,41,45,47,51,53,54,60,64,70
2019-10-08,P,1,2,4,7,11,25,26,27,34,36,37,43,47,50,52,65,66,67,69,70
2019-10-08,A,2,3,4,6,7,9,21,24,31,33,37,40,41,45,51,57,60,63,64,67
2019-10-07,P,3,4,11,17,19,25,39,41,42,43,47,48,49,52,56,58,60,63,64,65
2019-10-07,A,4,5,6,8,10,16,22,33,34,37,40,49,50,51,53,55,56,57,59,63
2019-10-06,P,3,5,9,13,16,20,21,23,29,30,35,41,49,50,55,58,59,63,65,70
2019-10-06,A,3,4,5,14,15,17,20,21,25,26,33,36,37,41,49,57,58,65,67,68
2019-10-05,P,3,4,6,16,26,30,31,34,36,37,38,39,42,44,48,49,53,54,55,56
2019-10-05,A,7,9,12,15,21,24,28,30,34,35,37,39,42,46,48,54,57,60,62,68
2019-10-04,P,2,8,9,12,15,17,23,25,27,33,37,39,49,50,52,59,65,66,67,70
2019-10-04,A,10,15,18,20,23,24,29,30,32,33,34,38,40,42,43,48,50,51,61,65
2019-10-03,P,7,8,10,19,23,24,26,27,36,37,40,41,43,44,50,51,55,60,66,70
2019-10-03,A,2,7,8,13,17,18,23,27,28,35,40,44,46,51,52,57,58,62,64,67
2019-10-02,P,6,8,12,16,17,21,23,26,27,29,30,32,40,47,50,58,59,63,64,68
2019-10-02,A,4,5,7,8,12,15,17,19,20,36,38,39,40,42,51,53,60,63,64,69
2019-10-01,P,2,3,5,9,10,15,17,22,24,29,31,49,50,52,54,57,59,66,67,68
2019-10-01,A,1,5,6,8,9,13,17,21,29,32,40,41,45,48,51,62,63,65,67,68
2019-09-30,P,1,2,4,9,10,11,13,19,25,29,32,34,41,43,46,49,56,60,64,70
2019-09-30,A,1,3,4,9,14,15,19,23,24,28,29,31,43,49,53,57,61,63,65,68
2019-09-29,P,1,2,3,6,9,10,11,12,16,18,25,28,42,49,52,54,60,63,64,70
2019-09-29,A,1,14,20,22,24,28,33,36,37,40,42,43,46,47,48,50,56,59,68,70
2019-09-28,P,2,4,6,14,15,17,27,28,31,32,36,40,47,48,49,50,56,60,61,62
2019-09-28,A,4,6,7,15,19,20,24,26,27,28,31,37,40,41,46,47,55,59,62,64
2019-09-27,P,2,4,7,11,16,27,29,30,33,34,36,38,43,46,51,53,57,59,61,67
2019-09-27,A,3,5,7,8,13,14,23,31,33,40,43,45,46,47,48,51,56,59,64,65
2019-09-26,P,7,10,13,22,25,26,27,33,35,39,40,42,44,46,52,53,59,61,64,68
2019-09-26,A,3,7,9,10,12,19,21,33,36,40,47,48,50,51,52,58,61,63,67,70
2019-09-25,P,3,6,8,9,11,12,26,28,33,34,35,36,50,53,56,58,62,64,65,69
2019-09-25,A,2,3,6,9,15,20,23,24,26,38,39,41,44,45,49,53,59,62,64,66
2019-09-24,P,5,9,12,13,19,21,23,27,30,31,35,47,53,56,58,59,60,65,66,69
2019-09-24,A,1,3,8,9,13,15,17,22,23,26,27,39,43,44,53,54,62,63,65,66
2019-09-23,P,5,9,11,14,15,16,17,27,28,29,32,39,41,44,46,53,55,61,67,70
2019-09-23,A,7,11,12,22,23,27,34,36,38,39,40,41,43,44,45,49,51,52,58,70
2019-09-22,P,2,3,4,6,8,10,14,19,22,30,32,34,35,36,38,39,50,57,67,69
2019-09-22,A,3,4,5,9,10,12,14,16,23,25,31,33,36,40,42,44,50,51,58,61
2019-09-21,P,1,17,19,20,22,23,24,25,31,37,44,46,47,50,51,52,53,56,61,67
2019-09-21,A,2,4,8,12,13,18,21,23,26,30,31,33,39,42,45,48,58,60,62,67
2019-09-20,P,3,5,7,11,12,13,20,35,36,38,41,46,50,52,55,57,58,59,61,67
2019-09-20,A,3,6,9,11,12,29,30,32,34,40,43,50,51,52,54,55,58,59,61,64
2019-09-19,P,3,5,8,11,20,21,22,23,24,25,29,32,40,42,45,46,48,53,56,69
2019-09-19,A,1,4,7,12,13,15,22,25,35,39,43,45,47,48,49,51,52,54,61,66
2019-09-18,P,1,4,10,12,13,15,16,22,24,27,31,37,45,46,50,55,56,61,64,70
2019-09-18,A,2,8,14,15,23,25,27,33,34,35,39,44,45,47,50,54,55,57,60,65
2019-09-17,P,14,15,19,20,21,23,25,30,34,41,44,45,47,51,57,58,62,63,64,68
2019-09-17,A,1,5,13,18,19,26,41,43,45,47,49,50,54,58,60,63,66,67,68,69
2019-09-16,P,3,6,13,15,18,21,27,29,30,32,33,36,37,43,47,53,61,62,65,66
2019-09-16,A,2,4,12,13,17,22,28,29,31,32,40,41,45,51,57,58,60,65,67,69
2019-09-15,P,4,7,11,12,13,14,20,25,32,34,37,41,47,49,54,55,61,63,64,70
2019-09-15,A,1,6,11,12,18,21,24,26,29,38,39,43,44,49,50,53,59,61,66,69
2019-09-14,P,8,10,14,17,18,19,29,34,35,37,40,45,46,48,50,54,57,58,65,66
2019-09-14,A,3,6,7,13,14,15,16,17,18,24,33,40,43,47,48,53,56,61,64,68
2019-09-13,P,2,4,10,14,18,20,24,25,29,42,44,45,46,50,52,53,59,60,63,64
2019-09-13,A,4,7,8,10,12,16,24,25,31,32,36,40,43,44,61,62,64,66,69,70
2019-09-12,P,7,9,10,14,25,26,28,31,33,34,36,50,51,53,54,61,64,67,68,70
2019-09-12,A,3,4,5,6,12,13,20,24,28,30,33,37,39,40,43,52,60,63,67,70
2019-09-11,P,4,7,11,14,16,21,23,25,26,33,34,40,45,46,48,50,55,57,64,68
2019-09-11,A,3,8,9,10,12,13,16,17,19,24,27,28,31,37,41,45,49,61,66,68
2019-09-10,P,1,4,6,10,17,19,20,33,38,44,45,51,54,57,58,60,61,64,66,67
2019-09-10,A,7,8,12,16,18,20,23,24,32,38,39,41,47,50,51,52,54,57,60,65
2019-09-09,P,4,5,6,9,10,11,12,13,16,17,22,39,41,42,47,53,55,61,64,65
2019-09-09,A,1,3,4,5,11,13,16,17,18,20,21,24,26,29,31,33,35,45,57,60
2019-09-08,P,4,10,13,16,17,21,22,29,33,36,41,44,50,55,56,58,61,63,65,69
2019-09-08,A,3,7,8,10,14,21,23,24,26,29,31,32,33,39,44,48,54,56,60,63
2019-09-07,P,1,2,7,9,11,12,28,32,33,40,46,49,51,53,54,57,61,63,68,70
2019-09-07,A,4,13,18,22,23,28,34,36,37,39,41,44,49,51,54,58,61,64,66,70
2019-09-06,P,4,6,7,9,10,19,20,23,24,27,31,35,36,37,41,55,58,65,66,69
2019-09-06,A,4,5,6,14,20,21,22,25,26,28,30,36,42,43,46,56,58,64,66,68
2019-09-05,P,1,16,17,22,27,29,30,36,38,39,44,47,48,50,52,53,55,56,62,69
2019-09-05,A,3,4,5,9,10,11,13,14,17,18,27,30,35,39,42,44,45,55,62,69
2019-09-04,P,9,15,17,26,28,29,31,32,33,39,40,45,46,47,52,54,55,63,65,69
2019-09-04,A,5,7,11,13,15,20,21,32,36,39,40,42,44,47,51,53,58,59,66,69
2019-09-03,P,3,6,13,14,25,27,28,29,31,32,35,39,40,41,44,54,60,65,68,69
2019-09-03,A,15,19,21,22,23,26,27,31,33,34,36,37,38,39,40,51,53,55,60,62
2019-09-02,P,1,3,7,8,9,10,17,22,28,29,32,36,37,38,54,56,58,59,60,67
2019-09-02,A,4,12,13,20,23,31,32,33,34,35,37,40,41,44,47,49,51,53,56,60
2019-09-01,P,3,5,6,7,11,14,16,18,19,27,29,35,36,37,39,42,54,60,62,68
2019-09-01,A,4,9,14,19,22,23,26,34,38,44,46,47,53,55,57,58,63,65,67,70
2019-08-31,P,3,4,6,8,15,19,20,24,28,30,34,42,45,47,50,52,59,60,61,69
2019-08-31,A,4,9,10,13,14,16,17,19,23,41,44,45,48,56,58,60,63,66,68,69
2019-08-30,P,1,10,11,12,14,16,18,23,24,26,32,38,43,45,46,49,53,56,57,64
2019-08-30,A,2,3,6,8,10,14,19,29,30,32,33,38,39,49,52,58,60,61,64,65
2019-08-29,P,1,2,12,14,15,17,22,23,25,29,31,32,41,42,44,49,54,63,65,66
2019-08-29,A,1,2,3,9,11,13,15,16,26,38,40,45,46,48,49,55,61,66,69,70
2019-08-28,P,2,8,10,15,18,19,24,25,34,38,42,44,49,52,53,55,57,67,68,70
2019-08-28,A,1,2,3,6,7,10,14,16,20,29,31,34,39,42,46,56,58,61,65,66
2019-08-27,P,2,4,6,8,12,22,24,28,33,40,42,47,49,51,56,65,66,68,69,70
2019-08-27,A,1,9,10,13,17,18,23,26,30,31,33,34,35,42,52,53,55,61,63,67
2019-08-26,P,5,9,12,15,21,25,26,27,32,34,38,47,48,54,57,61,62,64,67,68
2019-08-26,A,2,5,6,8,9,13,22,26,30,37,40,42,43,46,50,51,59,64,67,68
2019-08-25,P,1,9,10,16,21,22,26,29,33,36,38,43,44,47,48,50,56,57,59,62
2019-08-25,A,3,15,17,23,26,28,29,32,35,36,37,42,44,47,50,56,58,64,65,68
2019-08-24,P,1,4,10,11,13,15,20,25,26,27,29,33,43,47,48,57,59,66,68,70
2019-08-24,A,4,6,7,12,19,20,21,25,26,27,32,44,46,47,51,53,55,58,60,64
2019-08-23,P,9,10,12,13,20,25,26,31,33,34,35,40,46,48,52,55,57,61,67,69
2019-08-23,A,5,8,9,11,12,17,20,22,25,36,41,45,51,54,55,56,57,66,68,69
2019-08-22,P,4,6,7,11,19,20,22,23,25,26,32,35,39,42,43,55,59,64,66,68
2019-08-22,A,4,5,6,8,10,12,21,23,24,31,32,33,39,44,45,47,54,61,66,67
2019-08-21,P,4,6,13,14,17,25,26,27,31,37,38,39,42,43,45,53,56,57,63,69
2019-08-21,A,1,3,10,11,18,19,21,25,29,31,32,35,38,39,46,49,56,57,63,68
2019-08-20,P,1,2,3,5,9,10,15,22,23,24,26,28,32,37,39,45,49,53,62,64
2019-08-20,A,1,4,5,8,14,16,22,30,31,32,34,38,49,50,52,53,60,66,67,70
2019-08-19,P,1,2,4,5,8,9,11,26,27,36,37,43,47,50,51,53,56,60,64,65
2019-08-19,A,1,5,7,16,20,22,26,31,33,40,45,48,50,55,58,59,61,64,67,70
2019-08-18,P,1,6,9,13,19,20,25,31,33,36,38,46,47,49,50,61,62,63,66,70
2019-08-18,A,9,11,12,18,19,20,26,27,39,40,41,48,49,54,57,58,60,63,65,66
2019-08-17,P,6,8,9,13,14,28,29,30,31,35,39,41,48,53,61,63,64,66,68,69
2019-08-17,A,2,4,9,10,16,21,24,28,31,33,36,43,44,51,53,55,57,59,62,67
2019-08-16,P,3,4,6,7,8,11,12,16,17,41,46,47,48,49,53,54,57,58,61,70
2019-08-16,A,2,3,5,9,15,16,27,28,32,39,40,43,47,48,52,55,60,61,63,67
2019-08-15,P,1,12,13,18,19,20,29,34,36,37,40,43,49,52,59,60,62,64,69,70
2019-08-15,A,5,8,13,19,25,28,32,33,39,42,44,47,48,49,56,61,63,67,69,70
2019-08-14,P,4,5,7,8,14,19,26,30,32,37,44,45,50,54,56,57,61,62,67,68
2019-08-14,A,1,2,10,11,15,20,23,24,29,33,37,38,39,40,42,45,47,48,51,57
2019-08-13,P,2,4,7,17,19,24,26,29,32,34,42,51,53,57,59,60,62,63,64,65
2019-08-12,P,3,4,8,14,15,24,27,29,30,37,38,39,40,43,47,54,56,57,59,65
2019-08-12,A,3,4,6,7,11,14,15,17,18,26,34,37,43,45,49,52,55,57,60,64
2019-08-11,P,1,3,9,10,14,15,17,18,19,20,25,28,32,33,39,48,52,54,63,70
2019-08-11,A,2,4,10,13,14,17,19,20,22,23,24,32,34,44,47,55,59,61,63,70
2019-08-10,P,2,6,15,18,19,21,25,26,27,29,31,36,38,40,41,44,48,59,66,69
2019-08-10,A,1,4,15,16,20,25,26,29,32,37,43,45,47,49,52,53,59,60,67,69
2019-08-09,P,2,5,9,14,18,20,22,24,31,33,37,40,47,49,50,56,62,65,66,68
2019-08-09,A,3,5,11,12,14,21,22,26,27,29,39,42,43,45,51,53,56,57,59,67
2019-08-08,P,7,15,18,19,20,21,28,29,30,32,37,41,45,51,52,56,57,58,63,70
2019-08-08,A,2,3,4,8,9,12,14,16,18,24,25,29,32,33,43,49,50,51,59,62
2019-08-07,P,3,6,8,9,15,18,20,27,28,33,34,39,42,44,49,56,64,68,69,70
2019-08-07,A,4,5,7,10,14,15,20,22,29,31,32,36,39,40,42,46,54,58,59,67
2019-08-06,P,5,6,12,14,18,20,25,30,31,33,40,41,44,45,46,50,52,62,63,68
2019-08-06,A,6,9,10,12,22,23,26,36,38,42,48,51,53,56,57,60,62,63,68,69
2019-08-05,P,5,6,7,10,14,18,21,22,28,29,34,37,50,54,57,60,61,63,65,68
2019-08-05,A,1,3,8,9,10,11,18,21,24,27,28,30,32,35,39,51,52,54,55,67
2019-08-04,P,3,4,7,13,17,20,25,30,31,37,39,42,44,47,51,52,54,63,64,66
2019-08-04,A,3,4,6,14,15,16,24,27,31,37,44,49,53,54,59,62,63,66,67,70
2019-08-03,P,1,2,8,11,15,23,29,37,40,41,42,44,45,47,48,53,58,60,64,65
2019-08-03,A,6,13,16,20,23,25,35,38,40,41,44,47,48,51,55,56,57,58,60,70
2019-08-02,P,1,4,15,20,21,26,29,30,32,34,37,39,43,45,46,48,60,61,65,69
2019-08-02,A,8,11,15,16,18,19,21,29,33,36,37,39,41,46,47,50,51,54,58,67
2019-08-01,P,4,7,8,17,22,29,33,35,36,49,50,51,52,53,56,63,65,67,68,69
2019-08-01,A,6,9,10,13,15,17,19,27,28,29,30,34,41,42,48,49,51,57,60,67
2019-07-31,P,8,12,13,17,18,19,23,26,28,33,35,36,37,42,43,47,48,52,57,65
2019-07-31,A,1,2,5,12,19,26,31,32,34,38,44,47,50,52,53,54,58,63,68,69
